"key","name","level","hasData","fields"
"1009020","Cercle : El Kbab","0","TRUE","05.301.03."
"1009030","Ait Ishaq","0","TRUE","05.301.03.01."
"1009040","Dont Centre: Ait Ishaq","0","TRUE","05.301.03.01.3."
"1009050","Ait Saadelli","0","TRUE","05.301.03.03."
"1009060","El Kbab","0","TRUE","05.301.03.05."
"1009070","Dont Centre: El Kbab","0","TRUE","05.301.03.05.3."
"1009080","Kerrouchen","0","TRUE","05.301.03.07."
"1009090","Dont Centre: Kerrouchen","0","TRUE","05.301.03.07.3."
"1009100","Ouaoumana","0","TRUE","05.301.03.09."
"1009110","Dont Centre: Ouaoumana","0","TRUE","05.301.03.09.3."
"1009120","Sidi Yahya Ou Saad","0","TRUE","05.301.03.11."
"1009130","Tighassaline","0","TRUE","05.301.03.13."
"1009140","Dont Centre: Tighassaline","0","TRUE","05.301.03.13.3."
"1009150","Cercle : Khénifra","0","TRUE","05.301.05."
"1009160","Aguelmam Azegza","0","TRUE","05.301.05.01."
"1009170","El Borj","0","TRUE","05.301.05.05."
"1009180","Lehri","0","TRUE","05.301.05.11."
"1009190","Moha Ou Hammou Zayani","0","TRUE","05.301.05.13."
"1009200","Sidi Amar","0","TRUE","05.301.05.21."
"1009210","Sidi Lamine","0","TRUE","05.301.05.25."
"1009220","Dont Centre: Kahf Nssar","0","TRUE","05.301.05.25.3."
"1009230","Cercle : Aguelmous","0","TRUE","05.301.07."
"1009240","Aguelmous","0","TRUE","05.301.07.03."
"1009250","Dont Centre: Aguelmous","0","TRUE","05.301.07.03.3."
"1009260","El Hammam","0","TRUE","05.301.07.07."
"1009270","Dont Centre: Thighza","0","TRUE","05.301.07.07.3."
"1009280","Had Bouhssoussen","0","TRUE","05.301.07.09."
"1009290","Dont Centre: Had Bouhssoussen","0","TRUE","05.301.07.09.3."
"1009300","Moulay Bouazza","0","TRUE","05.301.07.15."
"1009310","Dont Centre: Moulay Bouazza","0","TRUE","05.301.07.15.3."
"1009320","Oum Rabia","0","TRUE","05.301.07.17."
"1009330","Sebt Ait Rahou","0","TRUE","05.301.07.19."
"1009340","Sidi Hcine","0","TRUE","05.301.07.23."
"1009350","Province: Khouribga","0","TRUE","05.311."
"1009360","Bejaad (Mun.)","0","TRUE","05.311.01.01."
"1009370","Boujniba (Mun.)","0","TRUE","05.311.01.03."
"1009380","Hattane (Mun.)","0","TRUE","05.311.01.05."
"1009390","Khouribga (Mun.)","0","TRUE","05.311.01.07."
"1009400","Oued Zem (Mun.)","0","TRUE","05.311.01.09."
"1009410","Cercle : Bejaad","0","TRUE","05.311.03."
"1009420","Ain Kaicher","0","TRUE","05.311.03.01."
"1009430","Bni Bataou","0","TRUE","05.311.03.03."
"1009440","Bni Zrantel","0","TRUE","05.311.03.05."
"1009450","Boukhrisse","0","TRUE","05.311.03.07."
"1009460","Chougrane","0","TRUE","05.311.03.09."
"1009470","Oulad Gouaouch","0","TRUE","05.311.03.11."
"1009480","Rouached","0","TRUE","05.311.03.13."
"1009490","Tachraft","0","TRUE","05.311.03.15."
"1009500","Cercle : Khouribga","0","TRUE","05.311.05."
"1009510","Bir Mezoui","0","TRUE","05.311.05.01."
"1009520","Bni Ykhlef","0","TRUE","05.311.05.03."
"1009530","Bulanouare","0","TRUE","05.311.05.05."
"1009540","Dont Centre: Boulanouare","0","TRUE","05.311.05.05.3."
"1009550","Lagfaf","0","TRUE","05.311.05.07."
"1009560","El Foqra","0","TRUE","05.311.05.09."
"1009570","M'Fassis","0","TRUE","05.311.05.11."
"1009580","Oulad Abdoune","0","TRUE","05.311.05.13."
"1009590","Oulad Azzouz","0","TRUE","05.311.05.15."
"1009600","Cercle : Oued-Zem","0","TRUE","05.311.07."
"1009610","Ait Ammar","0","TRUE","05.311.07.01."
"1009620","Bni Smir","0","TRUE","05.311.07.03."
"1009630","Braksa","0","TRUE","05.311.07.05."
"1009640","Kasbat Troch","0","TRUE","05.311.07.07."
"1009650","Lagnadiz","0","TRUE","05.311.07.09."
"1009660","Maadna","0","TRUE","05.311.07.11."
"1009670","Oulad Aissa","0","TRUE","05.311.07.13."
"1009680","Oulad Boughadi","0","TRUE","05.311.07.15."
"1009690","Oulad Fennane","0","TRUE","05.311.07.17."
"1009700","Oulad Ftata","0","TRUE","05.311.07.19."
"1009710","Grand Casablanca-Settat","0","TRUE","6"
"1009720","Province: Benslimane","0","TRUE","06.111."
"1009730","Benslimane (Mun.)","0","TRUE","06.111.01.01."
"1009740","Bouznika (Mun.)","0","TRUE","06.111.01.03."
"1009750","El Mansouria (Mun.)","0","TRUE","06.111.01.05."
"1009760","Cercle : Benslimane","0","TRUE","06.111.03."
"1009770","Ahlaf","0","TRUE","06.111.03.01."
"1009780","Ain Tizgha","0","TRUE","06.111.03.03."
"1009790","Fdalate","0","TRUE","06.111.03.05."
"1009800","Mellila","0","TRUE","06.111.03.07."
"1009810","Moualine El Oued","0","TRUE","06.111.03.11."
"1009820","Oulad Ali Toualaa","0","TRUE","06.111.03.13."
"1009830","Oulad Yahya Louta","0","TRUE","06.111.03.15."
"1009840","Rdadna Oulad Malek","0","TRUE","06.111.03.17."
"1009850","Ziaida","0","TRUE","06.111.03.19."
"1009860","Cercle : Bouznika","0","TRUE","06.111.05."
"1009870","Bir Ennasr","0","TRUE","06.111.05.01."
"1009880","Sidi Bettache","0","TRUE","06.111.05.04."
"1009890","Charrate","0","TRUE","06.111.05.05."
"1009900","Province: Berrechid","0","TRUE","06.117."
"1009910","Berrechid (Mun.)","0","TRUE","06.117.01.03."
"1009920","Deroua (Mun.)","0","TRUE","06.117.01.05."
"1009930","El Gara (Mun.)","0","TRUE","06.117.01.07."
"1009940","Had Soualem (Mun.)","0","TRUE","06.117.01.09."
"1009950","Oulad Abbou (Mun.)","0","TRUE","06.117.01.11."
"1009960","Sidi Rahal Chatai (Mun.)","0","TRUE","06.117.01.13."
"1009970","Cercle : Berrechid","0","TRUE","06.117.05."
"1009980","Ben Maachou","0","TRUE","06.117.05.01."
"1009990","Laghnimyine","0","TRUE","06.117.05.11."
"1010000","Lahsasna","0","TRUE","06.117.05.13."
"1010010","Sahel Oulad H'Riz","0","TRUE","06.117.05.25."
"1010020","Sidi Abdelkhaleq","0","TRUE","06.117.05.27."
"1010030","Sidi El Mekki","0","TRUE","06.117.05.29."
"1010040","Soualem Trifiya","0","TRUE","06.117.05.33."
"1010050","Zaouiat Sidi Ben Hamdoun","0","TRUE","06.117.05.35."
"1010060","Cercle : El Gara","0","TRUE","06.117.08."
"1010070","Foqra Oulad Aameur","0","TRUE","06.117.08.05."
"1010080","Jaqma","0","TRUE","06.117.08.07."
"1010090","Kasbat Ben Mchich","0","TRUE","06.117.08.09."
"1010100","Lambarkiyine","0","TRUE","06.117.08.17."
"1010110","Ouled Cebbah","0","TRUE","06.117.08.19."
"1010120","Oulad Ziyane","0","TRUE","06.117.08.20."
"1010130","Ouled Zidane","0","TRUE","06.117.08.21."
"1010140","Riah","0","TRUE","06.117.08.23."
"1010150","Préfecture: Casablanca","0","TRUE","06.141."
"1010160","Préfecture d’Arrondissements Casablanca Anfa","0","TRUE","06.141.01.0."
"1010170","Anfa (Arrond.)","0","TRUE","06.141.01.01."
"1010180","El Maarif (Arrond.)","0","TRUE","06.141.01.03."
"1010190","Sidi Belyout (Arrond.)","0","TRUE","06.141.01.07."
"1010200","Préfecture d’Arrondissements Al Fida-Mers Sultan","0","TRUE","06.141.01.1."
"1010210","Al-Fida (Arrond.)","0","TRUE","06.141.01.11."
"1010220","Mers-Sultan (Arrond.)","0","TRUE","06.141.01.13."
"1010230","Préfecture d’Arrondissements Aïn Sebaâ-Hay Mohammadi","0","TRUE","06.141.01.2."
"1010240","Aîn-Sebaâ (Arrond.)","0","TRUE","06.141.01.21."
"1010250","Assoukhour Assawda (Arrond.)","0","TRUE","06.141.01.23."
"1010260","Hay Mohammadi (Arrond.)","0","TRUE","06.141.01.25."
"1010270","Préfecture d’Arrondissement  Hay Hassani","0","TRUE","06.141.01.3."
"1010280","Hay-Hassani (Arrond.)","0","TRUE","06.141.01.31."
"1010290","Préfecture d’Arrondissement  Aïn Chock","0","TRUE","06.141.01.4."
"1010300","Aîn-Chock (Arrond.)","0","TRUE","06.141.01.41."
"1010310","Préfecture d’Arrondissements Sidi Bernoussi","0","TRUE","06.141.01.5."
"1010320","Sidi Bernoussi (Arrond.)","0","TRUE","06.141.01.51."
"1010330","Sidi Moumen (Arrond.)","0","TRUE","06.141.01.53."
"1010340","Préfecture d’Arrondissements Ben M’sick","0","TRUE","06.141.01.6."
"1010350","Ben M'Sick (Arrond.)","0","TRUE","06.141.01.61."
"1010360","Sbata (Arrond.)","0","TRUE","06.141.01.63."
"1010370","Préfecture d’Arrondissements Moulay Rachid","0","TRUE","06.141.01.7."
"1010380","Moulay Rachid (Arrond.)","0","TRUE","06.141.01.71."
"1010390","Sidi Othmane (Arrond.)","0","TRUE","06.141.01.73."
"1010400","Mechouar de Casablanca (Mun.)","0","TRUE","06.141.01.81."
"1010410","Province: El Jadida","0","TRUE","06.181."
"1010420","Azemmour (Mun.)","0","TRUE","06.181.01.01."
"1010430","El Jadida (Mun.)","0","TRUE","06.181.01.03."
"1010440","Lbir Jdid (Mun.)","0","TRUE","06.181.01.05."
"1010450","Cercle : Azemmour","0","TRUE","06.181.03."
"1010460","Chtouka","0","TRUE","06.181.03.01."
"1010470","Laghdira","0","TRUE","06.181.03.05."
"1010480","Lamharza Essahel","0","TRUE","06.181.03.07."
"1010490","Sidi Ali Ben Hamdouche","0","TRUE","06.181.03.11."
"1010500","Dont Centre: Sidi Ali Ben Hamdouche","0","TRUE","06.181.03.11.3."
"1010510","Cercle : El Jadida","0","TRUE","06.181.05."
"1010520","My Abdellah","0","TRUE","06.181.05.01."
"1010530","Dont Centre: Moulay Abdellah","0","TRUE","06.181.05.01.3."
"1010540","Dont Centre: Oulad Ghadbane","0","TRUE","06.181.05.01.4."
"1010550","Dont Centre: Sidi Bouzid","0","TRUE","06.181.05.01.5."
"1010560","Oulad Aissa","0","TRUE","06.181.05.03."
"1010570","Ouled Ghanem","0","TRUE","06.181.05.05."
"1010580","Ouled Hcine","0","TRUE","06.181.05.07."
"1010590","Sidi Abed","0","TRUE","06.181.05.09."
"1010600","Sidi M'Hamed Akhdim","0","TRUE","06.181.05.11."
"1010610","Cercle : Haouzia","0","TRUE","06.181.07."
"1010620","Haouzia","0","TRUE","06.181.07.03."
"1010630","Oulad Rahmoune","0","TRUE","06.181.07.09."
"1010640","Cercle : Sidi Smail","0","TRUE","06.181.09."
"1010650","Boulaouane","0","TRUE","06.181.09.01."
"1010660","Chaibate","0","TRUE","06.181.09.03."
"1010670","Mettouh","0","TRUE","06.181.09.05."
"1010680","Mogress","0","TRUE","06.181.09.07."
"1010690","Oulad Hamdane","0","TRUE","06.181.09.09."
"1010700","Oulad Sidi Ali Ben Youssef","0","TRUE","06.181.09.11."
"1010710","Ouled Frej","0","TRUE","06.181.09.13."
"1010720","Dont Centre: Oulad Frej","0","TRUE","06.181.09.13.3."
"1010730","Sebt Saiss","0","TRUE","06.181.09.15."
"1010740","Si Hsaien Ben Abderrahmane","0","TRUE","06.181.09.17."
"1010750","Sidi Smail","0","TRUE","06.181.09.19."
"1010760","Dont Centre: Sidi Smail","0","TRUE","06.181.09.19.3."
"1010770","Zaouiat Saiss","0","TRUE","06.181.09.21."
"1010780","Zaouiat Lakouacem","0","TRUE","06.181.09.23."
"1010790","Province: Médiouna","0","TRUE","06.355."
"1010800","Lahraouyine (Mun.)","0","TRUE","06.355.01.01."
"1010810","Mediouna (Mun.)","0","TRUE","06.355.01.03."
"1010820","Tit Mellil (Mun.)","0","TRUE","06.355.01.05."
"1010830","Cercle : Tit Mellil","0","TRUE","06.355.03."
"1010840","Al Majjatia Oulad Taleb","0","TRUE","06.355.03.01."
"1010850","Sidi Hajjaj Oued Hassar","0","TRUE","06.355.03.05."
"1010860","Préfecture: Mohammadia","0","TRUE","06.371."
"1010870","Mohammadia (Mun.)","0","TRUE","06.371.01.01."
"1010880","Ain Harrouda (Mun.)","0","TRUE","06.371.01.03."
"1010890","Cercle : Znata","0","TRUE","06.371.03."
"1010900","Bni Yakhlef","0","TRUE","06.371.03.01."
"1010910","Dont Centre: Bni Yakhlef","0","TRUE","06.371.03.01.3."
"1010920","Ech-challalate","0","TRUE","06.371.03.03."
"1010930","Sidi Moussa Ben Ali","0","TRUE","06.371.03.05."
"1010940","Sidi Moussa Majdoub","0","TRUE","06.371.03.07."
"1010950","Province: Nouaceur","0","TRUE","06.385."
"1010960","Bouskoura (Mun.)","0","TRUE","06.385.01.01."
"1010970","Dar Bouazza (Mun.)","0","TRUE","06.385.01.02."
"1010980","Nouaceur (Mun.)","0","TRUE","06.385.01.03."
"1010990","Cercle : Bouskoura","0","TRUE","06.385.03."
"1011000","Oulad Azzouz","0","TRUE","06.385.03.03."
"1011010","Oulad Salah","0","TRUE","06.385.03.05."
"1011020","Province: Settat","0","TRUE","06.461."
"1011030","Ben Ahmed (Mun.)","0","TRUE","06.461.01.01."
"1011040","El Borouj (Mun.)","0","TRUE","06.461.01.05."
"1011050","Loulad (Mun.)","0","TRUE","06.461.01.09."
"1011060","Oulad M'Rah (Mun.)","0","TRUE","06.461.01.13."
"1011070","Settat (Mun.)","0","TRUE","06.461.01.15."
"1011080","Cercle : Ben Ahmed","0","TRUE","06.461.03."
"1011090","Ain Dorbane-Lahlaf","0","TRUE","06.461.03.02."
"1011100","Bouguargouh","0","TRUE","06.461.03.03."
"1011110","Lakhzazra","0","TRUE","06.461.03.07."
"1011120","Mniaa","0","TRUE","06.461.03.09."
"1011130","Mrizigue","0","TRUE","06.461.03.11."
"1011140","M'Garto","0","TRUE","06.461.03.13."
"1011150","N'Khila","0","TRUE","06.461.03.15."
"1011160","Oued Naanaa","0","TRUE","06.461.03.17."
"1011170","Oulad Chbana","0","TRUE","06.461.03.19."
"1011180","Oulad Fares","0","TRUE","06.461.03.21."
"1011190","Oulad M'Hamed","0","TRUE","06.461.03.23."
"1011200","Ras El Ain Chaouia","0","TRUE","06.461.03.25."
"1011210","Dont Centre: Ras E l Ain","0","TRUE","06.461.03.25.3."
"1011220","Sgamna","0","TRUE","06.461.03.27."
"1011230","Sidi Abdelkrim","0","TRUE","06.461.03.29."
"1011240","Sidi Dahbi","0","TRUE","06.461.03.31."
"1011250","Sidi Hajjaj","0","TRUE","06.461.03.33."
"1011260","Cercle : El Borouj","0","TRUE","06.461.07."
"1011270","Ain Blal","0","TRUE","06.461.07.01."
"1011280","Bni Khloug","0","TRUE","06.461.07.03."
"1011290","Dar Chaffai","0","TRUE","06.461.07.05."
"1011300","Laqraqra","0","TRUE","06.461.07.07."
"1011310","Meskoura","0","TRUE","06.461.07.09."
"1011320","Oulad Amer","0","TRUE","06.461.07.11."
"1011330","Oulad Bouali Nouaja","0","TRUE","06.461.07.13."
"1011340","Oulad Fares El Halla","0","TRUE","06.461.07.15."
"1011350","Oulad Freiha","0","TRUE","06.461.07.17."
"1011360","Sidi Ahmed El Khadir","0","TRUE","06.461.07.19."
"1011370","Sidi Boumehdi","0","TRUE","06.461.07.21."
"1011380","Cercle : Settat","0","TRUE","06.461.09."
"1011390","Bni Yagrine","0","TRUE","06.461.09.03."
"1011400","Gdana","0","TRUE","06.461.09.05."
"1011410","Guisser","0","TRUE","06.461.09.07."
"1011420","Dont Centre: Guisser","0","TRUE","06.461.09.07.3."
"1011430","Khemisset Chaouia","0","TRUE","06.461.09.09."
"1011440","Lahouaza","0","TRUE","06.461.09.11."
"1011450","Machraa Ben Abbou","0","TRUE","06.461.09.13."
"1011460","Mzamza Janoubia","0","TRUE","06.461.09.14."
"1011470","Mzoura","0","TRUE","06.461.09.15."
"1011480","Oulad Said","0","TRUE","06.461.09.19."
"1011490","Dont Centre: Oulad Said","0","TRUE","06.461.09.19.3."
"1011500","Oulad Sghir","0","TRUE","06.461.09.21."
"1011510","Rima","0","TRUE","06.461.09.23."
"1011520","Sidi El Aidi","0","TRUE","06.461.09.25."
"1011530","Sidi Mohammed Ben Rahal","0","TRUE","06.461.09.27."
"1011540","Toualet","0","TRUE","06.461.09.31."
"1011550","Province: Sidi Bennour","0","TRUE","06.467."
"1011560","Sidi Bennour (Mun.)","0","TRUE","06.467.01.07."
"1011570","Zemamra (Mun.)","0","TRUE","06.467.01.09."
"1011580","Cercle : Sidi Bennour","0","TRUE","06.467.07."
"1011590","Bni Hilal","0","TRUE","06.467.07.01."
"1011600","Bni Tsiriss","0","TRUE","06.467.07.03."
"1011610","Bouhmame","0","TRUE","06.467.07.05."
"1011620","Jabria","0","TRUE","06.467.07.07."
"1011630","Khmis Ksiba","0","TRUE","06.467.07.09."
"1011640","Koudiat Bni Dghough","0","TRUE","06.467.07.11."
"1011650","Kridid","0","TRUE","06.467.07.13."
"1011660","Dont Centre: Sebt Lamaarif","0","TRUE","06.467.07.13.3."
"1011670","Laagagcha","0","TRUE","06.467.07.15."
"1011680","Laamria","0","TRUE","06.467.07.17."
"1011690","Laaounate","0","TRUE","06.467.07.19."
"1011700","Dont Centre: Laaounate","0","TRUE","06.467.07.19.3."
"1011710","Laatatra","0","TRUE","06.467.07.21."
"1011720","Lmechrek","0","TRUE","06.467.07.23."
"1011730","Metrane","0","TRUE","06.467.07.25."
"1011740","M'Tal","0","TRUE","06.467.07.27."
"1011750","Oulad Amrane","0","TRUE","06.467.07.29."
"1011760","Dont Centre: Oulad Amrane","0","TRUE","06.467.07.29.3."
"1011770","Oulad Boussaken","0","TRUE","06.467.07.31."
"1011780","Oulad Si Bouhya","0","TRUE","06.467.07.33."
"1011790","Tamda","0","TRUE","06.467.07.35."
"1011800","Cercle : Zemamra","0","TRUE","06.467.11."
"1011810","Laghnadra","0","TRUE","06.467.11.01."
"1011820","Lgharbia","0","TRUE","06.467.11.03."
"1011830","Loualidia","0","TRUE","06.467.11.05."
"1011840","Dont Centre: Loualidia","0","TRUE","06.467.11.05.3."
"1011850","Oulad Sbaita","0","TRUE","06.467.11.07."
"1011860","Saniat Berguig","0","TRUE","06.467.11.09."
"1011870","Marrakech-Safi","0","TRUE","7"
"1011880","Province: Al  Haouz","0","TRUE","07.041."
"1011890","Ait Ourir (Mun.)","0","TRUE","07.041.01.01."
"1011900","Amizmiz (Mun.)","0","TRUE","07.041.01.03."
"1011910","Tahannaout (Mun.)","0","TRUE","07.041.01.09."
"1011920","Cercle : Ait Ourir","0","TRUE","07.041.03."
"1011930","Ait Faska","0","TRUE","07.041.03.05."
"1011940","Ait Sidi Daoud","0","TRUE","07.041.03.09."
"1011950","Ghmate","0","TRUE","07.041.03.11."
"1011960","Dont Centre: Ghmate","0","TRUE","07.041.03.11.3."
"1011970","Iguerferouane","0","TRUE","07.041.03.13."
"1011980","Sidi Abdallah Ghiat","0","TRUE","07.041.03.15."
"1011990","Dont Centre: Sidi Abdallah Ghiat","0","TRUE","07.041.03.15.3."
"1012000","Tamazouzte","0","TRUE","07.041.03.19."
"1012010","Tidili Mesfioua","0","TRUE","07.041.03.23."
"1012020","Cercle : Amizmiz","0","TRUE","07.041.05."
"1012030","Amghras","0","TRUE","07.041.05.01."
"1012040","Anougal","0","TRUE","07.041.05.05."
"1012050","Azgour","0","TRUE","07.041.05.07."
"1012060","Dar Jamaa","0","TRUE","07.041.05.09."
"1012070","Lalla Takarkoust","0","TRUE","07.041.05.11."
"1012080","Dont Centre: Lalla Takarkoust","0","TRUE","07.041.05.11.3."
"1012090","Ouazguita","0","TRUE","07.041.05.13."
"1012100","Oulad Mtaa","0","TRUE","07.041.05.15."
"1012110","Sidi Badhaj","0","TRUE","07.041.05.17."
"1012120","Tizguine","0","TRUE","07.041.05.19."
"1012130","Cercle : Asni","0","TRUE","07.041.07."
"1012140","Aghbar","0","TRUE","07.041.07.01."
"1012150","Asni","0","TRUE","07.041.07.03."
"1012160","Ighil","0","TRUE","07.041.07.05."
"1012170","Ijoukak","0","TRUE","07.041.07.07."
"1012180","Imgdal","0","TRUE","07.041.07.09."
"1012190","Ouirgane","0","TRUE","07.041.07.11."
"1012200","Talat N'Yaaqoub","0","TRUE","07.041.07.13."
"1012210","Cercle : Tahannaout","0","TRUE","07.041.09."
"1012220","Moulay Brahim","0","TRUE","07.041.09.01."
"1012230","Dont Centre: Moulay Brahim","0","TRUE","07.041.09.01.3."
"1012240","Oukaimden","0","TRUE","07.041.09.03."
"1012250","Ourika","0","TRUE","07.041.09.05."
"1012260","Sti Fadma","0","TRUE","07.041.09.07."
"1012270","Tameslohte","0","TRUE","07.041.09.11."
"1012280","Dont Centre: Tameslohte","0","TRUE","07.041.09.11.3."
"1012290","Aghouatim","0","TRUE","07.041.09.13."
"1012300","Cercle : Touama","0","TRUE","07.041.11."
"1012310","Abadou","0","TRUE","07.041.11.01."
"1012320","Ait Aadel","0","TRUE","07.041.11.03."
"1012330","Ait Hkim-Ait Yzid","0","TRUE","07.041.11.07."
"1012340","Tamaguert","0","TRUE","07.041.11.17."
"1012350","Tazart","0","TRUE","07.041.11.21."
"1012360","Tighedouine","0","TRUE","07.041.11.25."
"1012370","Touama","0","TRUE","07.041.11.27."
"1012380","Zerkten","0","TRUE","07.041.11.29."
"1012390","Province: Chichaoua","0","TRUE","07.161."
"1012400","Chichaoua (Mun.)","0","TRUE","07.161.01.01."
"1012410","Imintanoute (Mun.)","0","TRUE","07.161.01.03."
"1012420","Cercle : Chichaoua","0","TRUE","07.161.03."
"1012430","Ahdil","0","TRUE","07.161.03.01."
"1012440","Ait Hadi","0","TRUE","07.161.03.03."
"1012450","Lamzoudia","0","TRUE","07.161.03.05."
"1012460","Oulad Moumna","0","TRUE","07.161.03.07."
"1012470","Saidate","0","TRUE","07.161.03.09."
"1012480","Sid L'Mokhtar","0","TRUE","07.161.03.11."
"1012490","Dont Centre: Sid L'Mokhtar","0","TRUE","07.161.03.11.3."
"1012500","Sidi Bouzid Arragragui","0","TRUE","07.161.03.13."
"1012510","Sidi M'Hamed Dalil","0","TRUE","07.161.03.15."
"1012520","Cercle : Imintanoute","0","TRUE","07.161.05."
"1012530","Afalla Issen","0","TRUE","07.161.05.01."
"1012540","Ain Tazitounte","0","TRUE","07.161.05.03."
"1012550","Ait Haddou Youssef","0","TRUE","07.161.05.05."
"1012560","Irohalen","0","TRUE","07.161.05.07."
"1012570","Lalla Aaziza","0","TRUE","07.161.05.09."
"1012580","Nfifa","0","TRUE","07.161.05.11."
"1012590","Ouad L'bour","0","TRUE","07.161.05.13."
"1012600","Sidi Ghanem","0","TRUE","07.161.05.15."
"1012610","Timezgadiouine","0","TRUE","07.161.05.17."
"1012620","Cercle : Majjat","0","TRUE","07.161.07."
"1012630","Adassil","0","TRUE","07.161.07.01."
"1012640","Assif El Mal","0","TRUE","07.161.07.03."
"1012650","Douirane","0","TRUE","07.161.07.05."
"1012660","Gmassa","0","TRUE","07.161.07.07."
"1012670","Imindounit","0","TRUE","07.161.07.09."
"1012680","Majjat","0","TRUE","07.161.07.11."
"1012690","M'Zouda","0","TRUE","07.161.07.13."
"1012700","Zaouia Annahlia","0","TRUE","07.161.07.15."
"1012710","Cercle : Mtouga","0","TRUE","07.161.09."
"1012720","Bouabout","0","TRUE","07.161.09.01."
"1012730","Bouabout Amdlane","0","TRUE","07.161.09.03."
"1012740","Ichamraren","0","TRUE","07.161.09.05."
"1012750","Kouzemt","0","TRUE","07.161.09.07."
"1012760","Rahhala","0","TRUE","07.161.09.09."
"1012770","Sidi Abdelmoumen","0","TRUE","07.161.09.11."
"1012780","Taouloukoult","0","TRUE","07.161.09.13."
"1012790","Timlilt","0","TRUE","07.161.09.15."
"1012800","Province: El Kelâa des  Sraghna","0","TRUE","07.191."
"1012810","El Kelaâ des Sraghna (Mun.)","0","TRUE","07.191.01.03."
"1012820","Laattaouia (Mun.)","0","TRUE","07.191.01.05."
"1012830","Sidi Rahhal (Mun.)","0","TRUE","07.191.01.07."
"1012840","Tamallalt (Mun.)","0","TRUE","07.191.01.09."
"1012850","Cercle : El Kelaa Des Sraghna","0","TRUE","07.191.03."
"1012860","Chtaiba","0","TRUE","07.191.03.01."
"1012870","Eddachra","0","TRUE","07.191.03.03."
"1012880","El Aamria","0","TRUE","07.191.03.05."
"1012890","El Marbouh","0","TRUE","07.191.03.07."
"1012900","Errafiaya","0","TRUE","07.191.03.09."
"1012910","Hiadna","0","TRUE","07.191.03.11."
"1012920","Lounasda","0","TRUE","07.191.03.13."
"1012930","Mayate","0","TRUE","07.191.03.15."
"1012940","Oulad Aamer","0","TRUE","07.191.03.17."
"1012950","Oulad Bouali Loued","0","TRUE","07.191.03.19."
"1012960","Oulad Cherki","0","TRUE","07.191.03.21."
"1012970","Oulad El Garne","0","TRUE","07.191.03.23."
"1012980","Oulad Massaoud","0","TRUE","07.191.03.25."
"1012990","Oulad Msabbel","0","TRUE","07.191.03.27."
"1013000","Oulad Sbih","0","TRUE","07.191.03.29."
"1013010","Oulad Yaacoub","0","TRUE","07.191.03.31."
"1013020","Oulad Zarrad","0","TRUE","07.191.03.33."
"1013030","Sidi El Hattab","0","TRUE","07.191.03.35."
"1013040","Sidi Moussa","0","TRUE","07.191.03.37."
"1013050","Taouzint","0","TRUE","07.191.03.39."
"1013060","Znada","0","TRUE","07.191.03.41."
"1013070","Cercle : Laattaouia","0","TRUE","07.191.05."
"1013080","Assahrij","0","TRUE","07.191.05.01."
"1013090","Dont Centre: Assahrij","0","TRUE","07.191.05.01.3."
"1013100","Bouya Omar","0","TRUE","07.191.05.03."
"1013110","Choara","0","TRUE","07.191.05.05."
"1013120","Dzouz","0","TRUE","07.191.05.07."
"1013130","Fraita","0","TRUE","07.191.05.09."
"1013140","Laatamna","0","TRUE","07.191.05.15."
"1013150","Laattaouia Ech-chaibia","0","TRUE","07.191.05.16."
"1013160","Louad Lakhdar","0","TRUE","07.191.05.17."
"1013170","M'Zem Sanhaja","0","TRUE","07.191.05.19."
"1013180","Ouargui","0","TRUE","07.191.05.21."
"1013190","Oulad Aarrad","0","TRUE","07.191.05.23."
"1013200","Oulad Khallouf","0","TRUE","07.191.05.25."
"1013210","Sidi Aissa Ben Slimane","0","TRUE","07.191.05.27."
"1013220","Sour El Aaz","0","TRUE","07.191.05.29."
"1013230","Cercle : Tamallalt","0","TRUE","07.191.07."
"1013240","Jbiel","0","TRUE","07.191.07.11."
"1013250","Jouala","0","TRUE","07.191.07.13."
"1013260","Zemrane","0","TRUE","07.191.07.31."
"1013270","Zemrane Charqia","0","TRUE","07.191.07.33."
"1013280","Province: Essaouira","0","TRUE","07.211."
"1013290","Ait Daoud (Mun.)","0","TRUE","07.211.01.01."
"1013300","El Hanchane (Mun.)","0","TRUE","07.211.01.03."
"1013310","Essaouira (Mun.)","0","TRUE","07.211.01.05."
"1013320","Talmest (Mun.)","0","TRUE","07.211.01.07."
"1013330","Tamanar (Mun.)","0","TRUE","07.211.01.09."
"1013340","Cercle : Essaouira","0","TRUE","07.211.03."
"1013350","Ait Said","0","TRUE","07.211.03.01."
"1013360","Aquermoud","0","TRUE","07.211.03.03."
"1013370","Had Dra","0","TRUE","07.211.03.05."
"1013380","Kechoula","0","TRUE","07.211.03.07."
"1013390","Korimate","0","TRUE","07.211.03.09."
"1013400","Lagdadra","0","TRUE","07.211.03.11."
"1013410","Lahsinate","0","TRUE","07.211.03.13."
"1013420","Mejji","0","TRUE","07.211.03.15."
"1013430","Meskala","0","TRUE","07.211.03.17."
"1013440","Mouarid","0","TRUE","07.211.03.19."
"1013450","Moulay Bouzarqtoune","0","TRUE","07.211.03.21."
"1013460","Mzilate","0","TRUE","07.211.03.23."
"1013470","M'Khalif","0","TRUE","07.211.03.25."
"1013480","M'Ramer","0","TRUE","07.211.03.27."
